ano,nome_municipio,sexo,uf,populacao
2021,Itaíba,masculino,PE,13055
2021,Ilha de Itamaracá,feminino,PE,11011
2021,Ilha de Itamaracá,masculino,PE,16065
2021,Itambé,feminino,PE,18544
2021,Itambé,masculino,PE,17951
2021,Itapetim,feminino,PE,6814
2021,Itapetim,masculino,PE,6678
2021,Itapissuma,feminino,PE,13002
2021,Itapissuma,masculino,PE,14142
2021,Itaquitinga,feminino,PE,8541
2021,Itaquitinga,masculino,PE,8515
2021,Jaboatão dos Guararapes,feminino,PE,378462
2021,Jaboatão dos Guararapes,masculino,PE,332868
2021,Jaqueira,feminino,PE,5894
2021,Jaqueira,masculino,PE,5738
2021,Jataúba,feminino,PE,8644
2021,Jataúba,masculino,PE,8661
2021,Jatobá,feminino,PE,7616
2021,Jatobá,masculino,PE,7288
2021,João Alfredo,feminino,PE,17320
2021,João Alfredo,masculino,PE,16250
2021,Joaquim Nabuco,feminino,PE,7966
2021,Joaquim Nabuco,masculino,PE,8033
2021,Jucati,feminino,PE,5753
2021,Jucati,masculino,PE,5792
2021,Jupi,feminino,PE,7591
2021,Jupi,masculino,PE,7416
2021,Jurema,feminino,PE,7874
2021,Jurema,masculino,PE,7609
2021,Lagoa do Carro,feminino,PE,9570
2021,Lagoa do Carro,masculino,PE,8859
2021,Lagoa de Itaenga,feminino,PE,11202
2021,Lagoa de Itaenga,masculino,PE,10288
2021,Lagoa do Ouro,feminino,PE,6804
2021,Lagoa do Ouro,masculino,PE,6496
2021,Lagoa dos Gatos,feminino,PE,8147
2021,Lagoa dos Gatos,masculino,PE,8198
2021,Lagoa Grande,feminino,PE,13250
2021,Lagoa Grande,masculino,PE,12840
2021,Lajedo,feminino,PE,21448
2021,Lajedo,masculino,PE,19435
2021,Limoeiro,feminino,PE,28494
2021,Limoeiro,masculino,PE,27655
2021,Macaparana,feminino,PE,13032
2021,Macaparana,masculino,PE,12533
2021,Machados,feminino,PE,8551
2021,Machados,masculino,PE,7998
2021,Manari,feminino,PE,10732
2021,Manari,masculino,PE,11378
2021,Maraial,feminino,PE,5547
2021,Maraial,masculino,PE,5551
2021,Mirandiba,feminino,PE,7765
2021,Mirandiba,masculino,PE,7783
2021,Moreno,feminino,PE,32912
2021,Moreno,masculino,PE,30880
2021,Nazaré da Mata,feminino,PE,17278
2021,Nazaré da Mata,masculino,PE,15395
2021,Olinda,feminino,PE,213666
2021,Olinda,masculino,PE,180068
2021,Orobó,feminino,PE,12276
2021,Orobó,masculino,PE,11709
2021,Orocó,feminino,PE,7663
2021,Orocó,masculino,PE,7646
2021,Ouricuri,feminino,PE,35868
2021,Ouricuri,masculino,PE,34598
2021,Palmares,feminino,PE,32550
2021,Palmares,masculino,PE,31195
2021,Palmeirina,feminino,PE,3806
2021,Palmeirina,masculino,PE,3703
2021,Panelas,feminino,PE,13642
2021,Panelas,masculino,PE,12796
2021,Paranatama,feminino,PE,5847
2021,Paranatama,masculino,PE,5761
2021,Parnamirim,feminino,PE,10793
2021,Parnamirim,masculino,PE,11405
2021,Passira,feminino,PE,14817
2021,Passira,masculino,PE,14039
2021,Paudalho,feminino,PE,29515
2021,Paudalho,masculino,PE,27831
2021,Paulista,feminino,PE,180049
2021,Paulista,masculino,PE,156870
2021,Pedra,feminino,PE,11264
2021,Pedra,masculino,PE,11452
2021,Pesqueira,feminino,PE,34604
2021,Pesqueira,masculino,PE,33463
2021,Petrolândia,feminino,PE,18949
2021,Petrolândia,masculino,PE,18297
2021,Petrolina,feminino,PE,183874
2021,Petrolina,masculino,PE,175498
2021,Poção,feminino,PE,5842
2021,Poção,masculino,PE,5466
2021,Pombos,feminino,PE,13836
2021,Pombos,masculino,PE,13368
2021,Primavera,feminino,PE,7434
2021,Primavera,masculino,PE,7797
2021,Quipapá,feminino,PE,13295
2021,Quipapá,masculino,PE,13014
2021,Quixaba,feminino,PE,3451
2021,Quixaba,masculino,PE,3345
2021,Recife,feminino,PE,900372
2021,Recife,masculino,PE,760645
2021,Riacho das Almas,feminino,PE,10475
2021,Riacho das Almas,masculino,PE,10269
2021,Ribeirão,feminino,PE,24404
2021,Ribeirão,masculino,PE,23409
2021,Rio Formoso,feminino,PE,11880
2021,Rio Formoso,masculino,PE,11839
2021,Sairé,feminino,PE,4942
2021,Sairé,masculino,PE,4658
2021,Salgadinho,feminino,PE,5444
2021,Salgadinho,masculino,PE,5770
2021,Salgueiro,feminino,PE,31205
2021,Salgueiro,masculino,PE,30356
2021,Saloá,feminino,PE,8277
2021,Saloá,masculino,PE,7603
2021,Sanharó,feminino,PE,13833
2021,Sanharó,masculino,PE,13475
2021,Santa Cruz,feminino,PE,7857
2021,Santa Cruz,masculino,PE,7856
2021,Santa Cruz da Baixa Verde,feminino,PE,6377
2021,Santa Cruz da Baixa Verde,masculino,PE,6331
2021,Santa Cruz do Capibaribe,feminino,PE,57042
2021,Santa Cruz do Capibaribe,masculino,PE,54770
2021,Santa Filomena,feminino,PE,7263
2021,Santa Filomena,masculino,PE,7382
2021,Santa Maria da Boa Vista,feminino,PE,20927
2021,Santa Maria da Boa Vista,masculino,PE,21339
2021,Santa Maria do Cambucá,feminino,PE,7139
2021,Santa Maria do Cambucá,masculino,PE,7169
2021,Santa Terezinha,feminino,PE,5986
2021,Santa Terezinha,masculino,PE,5928
2021,São Benedito do Sul,feminino,PE,7962
2021,São Benedito do Sul,masculino,PE,8277
2021,São Bento do Una,feminino,PE,30269
2021,São Bento do Una,masculino,PE,30298
2021,São Caitano,feminino,PE,19076
2021,São Caitano,masculino,PE,18412
2021,São João,feminino,PE,11760
2021,São João,masculino,PE,11242
2021,São Joaquim do Monte,feminino,PE,10855
2021,São Joaquim do Monte,masculino,PE,10584
2021,São José da Coroa Grande,feminino,PE,11378
2021,São José da Coroa Grande,masculino,PE,10490
2021,São José do Belmonte,feminino,PE,17018
2021,São José do Belmonte,masculino,PE,17064
2021,São José do Egito,feminino,PE,17432
2021,São José do Egito,masculino,PE,16778
2021,São Lourenço da Mata,feminino,PE,59463
2021,São Lourenço da Mata,masculino,PE,55447
2021,São Vicente Ferrer,feminino,PE,9216
2021,São Vicente Ferrer,masculino,PE,8934
2021,Serra Talhada,feminino,PE,45373
2021,Serra Talhada,masculino,PE,42094
2021,Serrita,feminino,PE,9505
2021,Serrita,masculino,PE,9721
2021,Sertânia,feminino,PE,18374
2021,Sertânia,masculino,PE,17815
2021,Sirinhaém,feminino,PE,23124
2021,Sirinhaém,masculino,PE,23721
2021,Moreilândia,feminino,PE,5634
2021,Moreilândia,masculino,PE,5635
2021,Solidão,feminino,PE,2890
2021,Solidão,masculino,PE,3144
2021,Surubim,feminino,PE,34564
2021,Surubim,masculino,PE,31628
2021,Tabira,feminino,PE,14632
2021,Tabira,masculino,PE,14228
2021,Tacaimbó,feminino,PE,6523
2021,Tacaimbó,masculino,PE,6320
2021,Tacaratu,feminino,PE,12935
2021,Tacaratu,masculino,PE,13504
2021,Tamandaré,feminino,PE,12065
2021,Tamandaré,masculino,PE,11787
2021,Taquaritinga do Norte,feminino,PE,14761
2021,Taquaritinga do Norte,masculino,PE,14711
2021,Terezinha,feminino,PE,3664
2021,Terezinha,masculino,PE,3563
2021,Terra Nova,feminino,PE,5009
2021,Terra Nova,masculino,PE,5305
2021,Timbaúba,feminino,PE,27403
2021,Timbaúba,masculino,PE,25184
2021,Toritama,feminino,PE,23917
2021,Toritama,masculino,PE,23171
2021,Tracunhaém,feminino,PE,7166
2021,Tracunhaém,masculino,PE,6690
2021,Trindade,feminino,PE,15600
2021,Trindade,masculino,PE,15503
2021,Triunfo,feminino,PE,7921
2021,Triunfo,masculino,PE,7311
2021,Tupanatinga,feminino,PE,13815
2021,Tupanatinga,masculino,PE,13978
2021,Tuparetama,feminino,PE,4227
2021,Tuparetama,masculino,PE,4039
2021,Venturosa,feminino,PE,9483
2021,Venturosa,masculino,PE,9352
2021,Verdejante,feminino,PE,4843
2021,Verdejante,masculino,PE,4729
2021,Vertente do Lério,feminino,PE,3802
2021,Vertente do Lério,masculino,PE,3724
2021,Vertentes,feminino,PE,10766
2021,Vertentes,masculino,PE,10406
2021,Vicência,feminino,PE,16818
2021,Vicência,masculino,PE,16079
2021,Vitória de Santo Antão,feminino,PE,73491
2021,Vitória de Santo Antão,masculino,PE,66898
2021,Xexéu,feminino,PE,7541
2021,Xexéu,masculino,PE,7248
2021,Água Branca,feminino,AL,10110
2021,Água Branca,masculino,AL,10153
2021,Anadia,feminino,AL,9136
2021,Anadia,masculino,AL,8371
2021,Arapiraca,feminino,AL,123484
2021,Arapiraca,masculino,AL,110825
2021,Atalaia,feminino,AL,24069
2021,Atalaia,masculino,AL,23471
2021,Barra de Santo Antônio,feminino,AL,8314
2021,Barra de Santo Antônio,masculino,AL,7887
2021,Barra de São Miguel,feminino,AL,4270
2021,Barra de São Miguel,masculino,AL,4164
2021,Batalha,feminino,AL,9445
2021,Batalha,masculino,AL,8995
2021,Belém,feminino,AL,2173
2021,Belém,masculino,AL,2053
2021,Belo Monte,feminino,AL,3348
2021,Belo Monte,masculino,AL,3369
2021,Boca da Mata,feminino,AL,14206
2021,Boca da Mata,masculino,AL,13223
2021,Branquinha,feminino,AL,5209
2021,Branquinha,masculino,AL,5217
2021,Cacimbinhas,feminino,AL,5517
2021,Cacimbinhas,masculino,AL,5403
2021,Cajueiro,feminino,AL,10944
2021,Cajueiro,masculino,AL,10453
2021,Campestre,feminino,AL,3511
2021,Campestre,masculino,AL,3461
2021,Campo Alegre,feminino,AL,29139
2021,Campo Alegre,masculino,AL,28858
2021,Campo Grande,feminino,AL,4883
2021,Campo Grande,masculino,AL,4693
2021,Canapi,feminino,AL,8772
2021,Canapi,masculino,AL,8943
2021,Capela,feminino,AL,8633
2021,Capela,masculino,AL,8274
2021,Carneiros,feminino,AL,4845
2021,Carneiros,masculino,AL,4723
2021,Chã Preta,feminino,AL,3599
2021,Chã Preta,masculino,AL,3712
2021,Coité do Nóia,feminino,AL,5437
2021,Coité do Nóia,masculino,AL,5157
2021,Colônia Leopoldina,feminino,AL,10946
2021,Colônia Leopoldina,masculino,AL,10989
2021,Coqueiro Seco,feminino,AL,3003
2021,Coqueiro Seco,masculino,AL,2879
2021,Coruripe,feminino,AL,29719
2021,Coruripe,masculino,AL,27928
2021,Craíbas,feminino,AL,12403
2021,Craíbas,masculino,AL,11993
2021,Delmiro Gouveia,feminino,AL,27576
2021,Delmiro Gouveia,masculino,AL,24925
2021,Dois Riachos,feminino,AL,5465
2021,Dois Riachos,masculino,AL,5594
2021,Estrela de Alagoas,feminino,AL,9365
2021,Estrela de Alagoas,masculino,AL,8939
2021,Feira Grande,feminino,AL,11321
2021,Feira Grande,masculino,AL,10871
2021,Feliz Deserto,feminino,AL,2469
2021,Feliz Deserto,masculino,AL,2334
2021,Flexeiras,feminino,AL,6494
2021,Flexeiras,masculino,AL,6329
2021,Girau do Ponciano,feminino,AL,21072
2021,Girau do Ponciano,masculino,AL,20477
2021,Ibateguara,feminino,AL,7892
2021,Ibateguara,masculino,AL,7745
2021,Igaci,feminino,AL,13248
2021,Igaci,masculino,AL,12348
2021,Igreja Nova,feminino,AL,12314
2021,Igreja Nova,masculino,AL,12356
2021,Inhapi,feminino,AL,9360
2021,Inhapi,masculino,AL,9038
2021,Jacaré dos Homens,feminino,AL,2639
2021,Jacaré dos Homens,masculino,AL,2546
2021,Jacuípe,feminino,AL,3506
2021,Jacuípe,masculino,AL,3486
2021,Japaratinga,feminino,AL,4251
2021,Japaratinga,masculino,AL,4193
2021,Jaramataia,feminino,AL,2840
2021,Jaramataia,masculino,AL,2911
2021,Jequiá da Praia,feminino,AL,5731
2021,Jequiá da Praia,masculino,AL,5764
2021,Joaquim Gomes,feminino,AL,11837
2021,Joaquim Gomes,masculino,AL,12330
2021,Jundiá,feminino,AL,2112
2021,Jundiá,masculino,AL,2007
2021,Junqueiro,feminino,AL,12653
2021,Junqueiro,masculino,AL,12063
2021,Lagoa da Canoa,feminino,AL,9073
2021,Lagoa da Canoa,masculino,AL,8619
2021,Limoeiro de Anadia,feminino,AL,14535
2021,Limoeiro de Anadia,masculino,AL,14369
2021,Maceió,feminino,AL,556238
2021,Maceió,masculino,AL,475359
2021,Major Isidoro,feminino,AL,10275
2021,Major Isidoro,masculino,AL,9648
2021,Maragogi,feminino,AL,16733
2021,Maragogi,masculino,AL,16618
2021,Maravilha,feminino,AL,4394
2021,Maravilha,masculino,AL,4456
2021,Marechal Deodoro,feminino,AL,27047
2021,Marechal Deodoro,masculino,AL,25801
2021,Maribondo,feminino,AL,6846
2021,Maribondo,masculino,AL,6277
2021,Mar Vermelho,feminino,AL,1783
2021,Mar Vermelho,masculino,AL,1691
2021,Mata Grande,feminino,AL,12645
2021,Mata Grande,masculino,AL,12555
2021,Matriz de Camaragibe,feminino,AL,12929
2021,Matriz de Camaragibe,masculino,AL,11698
2021,Messias,feminino,AL,9438
2021,Messias,masculino,AL,8763
2021,Minador do Negrão,feminino,AL,2711
2021,Minador do Negrão,masculino,AL,2604
2021,Monteirópolis,feminino,AL,3698
2021,Monteirópolis,masculino,AL,3473
2021,Murici,feminino,AL,14435
2021,Murici,masculino,AL,13993
2021,Novo Lino,feminino,AL,6473
2021,Novo Lino,masculino,AL,6364
2021,Olho d'Água das Flores,feminino,AL,11369
2021,Olho d'Água das Flores,masculino,AL,10321
2021,Olho d'Água do Casado,feminino,AL,4757
2021,Olho d'Água do Casado,masculino,AL,4750
2021,Olho d'Água Grande,feminino,AL,2621
2021,Olho d'Água Grande,masculino,AL,2512
2021,Olivença,feminino,AL,5821
2021,Olivença,masculino,AL,5860
2021,Ouro Branco,feminino,AL,5907
2021,Ouro Branco,masculino,AL,5666
2021,Palestina,feminino,AL,2651
2021,Palestina,masculino,AL,2410
2021,Palmeira dos Índios,feminino,AL,38899
2021,Palmeira dos Índios,masculino,AL,34553
2021,Pão de Açúcar,feminino,AL,12346
2021,Pão de Açúcar,masculino,AL,11961
2021,Pariconha,feminino,AL,5341
2021,Pariconha,masculino,AL,5205
2021,Paripueira,feminino,AL,6802
2021,Paripueira,masculino,AL,6682
2021,Passo de Camaragibe,feminino,AL,7616
2021,Passo de Camaragibe,masculino,AL,7654
2021,Paulo Jacinto,feminino,AL,3852
2021,Paulo Jacinto,masculino,AL,3704
2021,Penedo,feminino,AL,33318
2021,Penedo,masculino,AL,30687
2021,Piaçabuçu,feminino,AL,8939
2021,Piaçabuçu,masculino,AL,8929
2021,Pilar,feminino,AL,18514
2021,Pilar,masculino,AL,16796
2021,Pindoba,feminino,AL,1480
2021,Pindoba,masculino,AL,1423
2021,Piranhas,feminino,AL,13091
2021,Piranhas,masculino,AL,12233
2021,Poço das Trincheiras,feminino,AL,7119
2021,Poço das Trincheiras,masculino,AL,7328
2021,Porto Calvo,feminino,AL,14121
2021,Porto Calvo,masculino,AL,13210
2021,Porto de Pedras,feminino,AL,3819
2021,Porto de Pedras,masculino,AL,3799
2021,Porto Real do Colégio,feminino,AL,10187
2021,Porto Real do Colégio,masculino,AL,9971
2021,Quebrangulo,feminino,AL,5754
2021,Quebrangulo,masculino,AL,5448
2021,Rio Largo,feminino,AL,39190
2021,Rio Largo,masculino,AL,36472
2021,Roteiro,feminino,AL,3284
2021,Roteiro,masculino,AL,3350
2021,Santa Luzia do Norte,feminino,AL,3781
2021,Santa Luzia do Norte,masculino,AL,3563
2021,Santana do Ipanema,feminino,AL,24779
2021,Santana do Ipanema,masculino,AL,23131
2021,Santana do Mundaú,feminino,AL,5388
2021,Santana do Mundaú,masculino,AL,5249
2021,São Brás,feminino,AL,3590
2021,São Brás,masculino,AL,3387
2021,São José da Laje,feminino,AL,12331
2021,São José da Laje,masculino,AL,11733
2021,São José da Tapera,feminino,AL,16558
2021,São José da Tapera,masculino,AL,15904
2021,São Luís do Quitunde,feminino,AL,17560
2021,São Luís do Quitunde,masculino,AL,17265
2021,São Miguel dos Campos,feminino,AL,32239
2021,São Miguel dos Campos,masculino,AL,30089
2021,São Miguel dos Milagres,feminino,AL,4113
2021,São Miguel dos Milagres,masculino,AL,3960
2021,São Sebastião,feminino,AL,17607
2021,São Sebastião,masculino,AL,16817
2021,Satuba,feminino,AL,7258
2021,Satuba,masculino,AL,6784
2021,Senador Rui Palmeira,feminino,AL,7138
2021,Senador Rui Palmeira,masculino,AL,6755
2021,Tanque d'Arca,feminino,AL,3099
2021,Tanque d'Arca,masculino,AL,3016
2021,Taquarana,feminino,AL,10453
2021,Taquarana,masculino,AL,9709
2021,Teotônio Vilela,feminino,AL,23239
2021,Teotônio Vilela,masculino,AL,21331
2021,Traipu,feminino,AL,13864
2021,Traipu,masculino,AL,14070
2021,União dos Palmares,feminino,AL,34343
2021,União dos Palmares,masculino,AL,31620
2021,Viçosa,feminino,AL,13208
2021,Viçosa,masculino,AL,12447
2021,Amparo de São Francisco,feminino,SE,1197
2021,Amparo de São Francisco,masculino,SE,1189
2021,Aquidabã,feminino,SE,11114
2021,Aquidabã,masculino,SE,10682
2021,Aracaju,feminino,SE,362353
2021,Aracaju,masculino,SE,310261
2021,Arauá,feminino,SE,4905
2021,Arauá,masculino,SE,4935
2021,Areia Branca,feminino,SE,9287
2021,Areia Branca,masculino,SE,9538
2021,Barra dos Coqueiros,feminino,SE,16128
2021,Barra dos Coqueiros,masculino,SE,15311
2021,Boquim,feminino,SE,13826
2021,Boquim,masculino,SE,13154
2021,Brejo Grande,feminino,SE,4121
2021,Brejo Grande,masculino,SE,4275
2021,Campo do Brito,feminino,SE,9460
2021,Campo do Brito,masculino,SE,8865
2021,Canhoba,feminino,SE,1918
2021,Canhoba,masculino,SE,2085
2021,Canindé de São Francisco,feminino,SE,15716
2021,Canindé de São Francisco,masculino,SE,15178
2021,Capela,feminino,SE,17452
2021,Capela,masculino,SE,17356
2021,Carira,feminino,SE,11217
2021,Carira,masculino,SE,11176
2021,Carmópolis,feminino,SE,8643
2021,Carmópolis,masculino,SE,8589
2021,Cedro de São João,feminino,SE,3080
2021,Cedro de São João,masculino,SE,2849
2021,Cristinápolis,feminino,SE,9166
2021,Cristinápolis,masculino,SE,9015
2021,Cumbe,feminino,SE,2048
2021,Cumbe,masculino,SE,1960
2021,Divina Pastora,feminino,SE,2653
2021,Divina Pastora,masculino,SE,2637
2021,Estância,feminino,SE,36197
2021,Estância,masculino,SE,33722
2021,Feira Nova,feminino,SE,2843
2021,Feira Nova,masculino,SE,2774
2021,Frei Paulo,feminino,SE,8062
2021,Frei Paulo,masculino,SE,7626
2021,Gararu,feminino,SE,5687
2021,Gararu,masculino,SE,5912
2021,General Maynard,feminino,SE,1809
2021,General Maynard,masculino,SE,1612
2021,Gracho Cardoso,feminino,SE,2882
2021,Gracho Cardoso,masculino,SE,2949
2021,Ilha das Flores,feminino,SE,4240
2021,Ilha das Flores,masculino,SE,4282
2021,Indiaroba,feminino,SE,9046
2021,Indiaroba,masculino,SE,9291
2021,Itabaiana,feminino,SE,50087
2021,Itabaiana,masculino,SE,46752
2021,Itabaianinha,feminino,SE,21486
2021,Itabaianinha,masculino,SE,20913
2021,Itabi,feminino,SE,2481
2021,Itabi,masculino,SE,2388
2021,Itaporanga d'Ajuda,feminino,SE,17634
2021,Itaporanga d'Ajuda,masculino,SE,17420
2021,Japaratuba,feminino,SE,9618
2021,Japaratuba,masculino,SE,9449
2021,Japoatã,feminino,SE,6777
2021,Japoatã,masculino,SE,6645
2021,Lagarto,feminino,SE,54654
2021,Lagarto,masculino,SE,51361
2021,Laranjeiras,feminino,SE,15613
2021,Laranjeiras,masculino,SE,14714
2021,Macambira,feminino,SE,3591
2021,Macambira,masculino,SE,3411
2021,Malhada dos Bois,feminino,SE,1772
2021,Malhada dos Bois,masculino,SE,1943
2021,Malhador,feminino,SE,6267
2021,Malhador,masculino,SE,6422
2021,Maruim,feminino,SE,8880
2021,Maruim,masculino,SE,8448
2021,Moita Bonita,feminino,SE,5740
2021,Moita Bonita,masculino,SE,5621
2021,Monte Alegre de Sergipe,feminino,SE,7576
2021,Monte Alegre de Sergipe,masculino,SE,7739
2021,Muribeca,feminino,SE,3826
2021,Muribeca,masculino,SE,3827
2021,Neópolis,feminino,SE,9342
2021,Neópolis,masculino,SE,9346
2021,Nossa Senhora Aparecida,feminino,SE,4467
2021,Nossa Senhora Aparecida,masculino,SE,4355
2021,Nossa Senhora da Glória,feminino,SE,19323
2021,Nossa Senhora da Glória,masculino,SE,18392
2021,Nossa Senhora das Dores,feminino,SE,13723
2021,Nossa Senhora das Dores,masculino,SE,13234
2021,Nossa Senhora de Lourdes,feminino,SE,3230
2021,Nossa Senhora de Lourdes,masculino,SE,3279
2021,Nossa Senhora do Socorro,feminino,SE,97333
2021,Nossa Senhora do Socorro,masculino,SE,90400
2021,Pacatuba,feminino,SE,7209
2021,Pacatuba,masculino,SE,7441
2021,Pedra Mole,feminino,SE,1699
2021,Pedra Mole,masculino,SE,1610
2021,Pedrinhas,feminino,SE,4976
2021,Pedrinhas,masculino,SE,4751
2021,Pinhão,feminino,SE,3516
2021,Pinhão,masculino,SE,3162
2021,Pirambu,feminino,SE,4708
2021,Pirambu,masculino,SE,4728
2021,Poço Redondo,feminino,SE,17274
2021,Poço Redondo,masculino,SE,18187
2021,Poço Verde,feminino,SE,12191
2021,Poço Verde,masculino,SE,11812
2021,Porto da Folha,feminino,SE,14147
2021,Porto da Folha,masculino,SE,14641
2021,Propriá,feminino,SE,15252
2021,Propriá,masculino,SE,14504
2021,Riachão do Dantas,feminino,SE,9952
2021,Riachão do Dantas,masculino,SE,9861
2021,Riachuelo,feminino,SE,5288
2021,Riachuelo,masculino,SE,5066
2021,Ribeirópolis,feminino,SE,9565
2021,Ribeirópolis,masculino,SE,9326
2021,Rosário do Catete,feminino,SE,5854
2021,Rosário do Catete,masculino,SE,5304
2021,Salgado,feminino,SE,10117
2021,Salgado,masculino,SE,9934
2021,Santa Luzia do Itanhy,feminino,SE,6979
2021,Santa Luzia do Itanhy,masculino,SE,7226
2021,Santana do São Francisco,feminino,SE,3943
2021,Santana do São Francisco,masculino,SE,3963
2021,Santa Rosa de Lima,feminino,SE,1939
2021,Santa Rosa de Lima,masculino,SE,1994
2021,Santo Amaro das Brotas,feminino,SE,6229
2021,Santo Amaro das Brotas,masculino,SE,5971
2021,São Cristóvão,feminino,SE,47424
2021,São Cristóvão,masculino,SE,44666
2021,São Domingos,feminino,SE,5782
2021,São Domingos,masculino,SE,5494
2021,São Francisco,feminino,SE,1940
2021,São Francisco,masculino,SE,1897
2021,São Miguel do Aleixo,feminino,SE,1974
2021,São Miguel do Aleixo,masculino,SE,1990
2021,Simão Dias,feminino,SE,20768
2021,Simão Dias,masculino,SE,19956
2021,Siriri,feminino,SE,4625
2021,Siriri,masculino,SE,4421
2021,Telha,feminino,SE,1671
2021,Telha,masculino,SE,1600
2021,Tobias Barreto,feminino,SE,27208
2021,Tobias Barreto,masculino,SE,25653
2021,Tomar do Geru,feminino,SE,6642
2021,Tomar do Geru,masculino,SE,6892
2021,Umbaúba,feminino,SE,13265
2021,Umbaúba,masculino,SE,12535
2021,Abaíra,feminino,BA,4454
2021,Abaíra,masculino,BA,4227
2021,Abaré,feminino,BA,10156
2021,Abaré,masculino,BA,10438
2021,Acajutiba,feminino,BA,7806
2021,Acajutiba,masculino,BA,7408
2021,Adustina,feminino,BA,8588
2021,Adustina,masculino,BA,8621
2021,Água Fria,feminino,BA,8526
2021,Água Fria,masculino,BA,8570
2021,Érico Cardoso,feminino,BA,5285
2021,Érico Cardoso,masculino,BA,5228
2021,Aiquara,feminino,BA,2157
2021,Aiquara,masculino,BA,2230
2021,Alagoinhas,feminino,BA,81389
2021,Alagoinhas,masculino,BA,71634
2021,Alcobaça,feminino,BA,11112
2021,Alcobaça,masculino,BA,11397
2021,Almadina,feminino,BA,2682
2021,Almadina,masculino,BA,2591
2021,Amargosa,feminino,BA,19594
2021,Amargosa,masculino,BA,18037
2021,Amélia Rodrigues,feminino,BA,13043
2021,Amélia Rodrigues,masculino,BA,11954
2021,América Dourada,feminino,BA,8027
2021,América Dourada,masculino,BA,8059
2021,Anagé,feminino,BA,10719
2021,Anagé,masculino,BA,10510
2021,Andaraí,feminino,BA,6428
2021,Andaraí,masculino,BA,6694
2021,Andorinha,feminino,BA,7224
2021,Andorinha,masculino,BA,7192
2021,Angical,feminino,BA,6632
2021,Angical,masculino,BA,7270
2021,Anguera,feminino,BA,5774
2021,Anguera,masculino,BA,5595
2021,Antas,feminino,BA,9641
2021,Antas,masculino,BA,10018
2021,Antônio Cardoso,feminino,BA,5977
2021,Antônio Cardoso,masculino,BA,5693
2021,Antônio Gonçalves,feminino,BA,5903
2021,Antônio Gonçalves,masculino,BA,6052
2021,Aporá,feminino,BA,8900
2021,Aporá,masculino,BA,8940
2021,Apuarema,feminino,BA,3742
2021,Apuarema,masculino,BA,3532
2021,Aracatu,feminino,BA,6343
2021,Aracatu,masculino,BA,6617
2021,Araças,feminino,BA,6134
2021,Araças,masculino,BA,6103
2021,Araci,feminino,BA,27653
2021,Araci,masculino,BA,27250
2021,Aramari,feminino,BA,5770
2021,Aramari,masculino,BA,5749
2021,Arataca,feminino,BA,5251
2021,Arataca,masculino,BA,5653
2021,Aratuípe,feminino,BA,4407
2021,Aratuípe,masculino,BA,4441
2021,Aurelino Leal,feminino,BA,5528
2021,Aurelino Leal,masculino,BA,5551
2021,Baianópolis,feminino,BA,6750
2021,Baianópolis,masculino,BA,7229
2021,Baixa Grande,feminino,BA,10368
2021,Baixa Grande,masculino,BA,10063
2021,Banzaê,feminino,BA,6544
2021,Banzaê,masculino,BA,6707
2021,Barra,feminino,BA,26533
2021,Barra,masculino,BA,27692
2021,Barra da Estiva,feminino,BA,10123
2021,Barra da Estiva,masculino,BA,10075
2021,Barra do Choça,feminino,BA,15390
2021,Barra do Choça,masculino,BA,15441
2021,Barra do Mendes,feminino,BA,6549
2021,Barra do Mendes,masculino,BA,6579
2021,Barra do Rocha,feminino,BA,2667
2021,Barra do Rocha,masculino,BA,2848
2021,Barreiras,feminino,BA,80920
2021,Barreiras,masculino,BA,77512
2021,Barro Alto,feminino,BA,7488
2021,Barro Alto,masculino,BA,7683
2021,Barrocas,feminino,BA,8003
2021,Barrocas,masculino,BA,8222
2021,Barro Preto,feminino,BA,2592
2021,Barro Preto,masculino,BA,2720
2021,Belmonte,feminino,BA,11430
2021,Belmonte,masculino,BA,12110
2021,Belo Campo,feminino,BA,8464
2021,Belo Campo,masculino,BA,8549
2021,Biritinga,feminino,BA,8039
2021,Biritinga,masculino,BA,7950
2021,Boa Nova,feminino,BA,5989
2021,Boa Nova,masculino,BA,6050
2021,Boa Vista do Tupim,feminino,BA,9227
2021,Boa Vista do Tupim,masculino,BA,9264
2021,Bom Jesus da Lapa,feminino,BA,35264
2021,Bom Jesus da Lapa,masculino,BA,34887
2021,Bom Jesus da Serra,feminino,BA,4756
2021,Bom Jesus da Serra,masculino,BA,5012
2021,Boninal,feminino,BA,7509
2021,Boninal,masculino,BA,7009
2021,Bonito,feminino,BA,8482
2021,Bonito,masculino,BA,8517
2021,Boquira,feminino,BA,10901
2021,Boquira,masculino,BA,10585
2021,Botuporã,feminino,BA,5050
2021,Botuporã,masculino,BA,5000
2021,Brejões,feminino,BA,7143
2021,Brejões,masculino,BA,7012
2021,Brejolândia,feminino,BA,5152
2021,Brejolândia,masculino,BA,5523
2021,Brotas de Macaúbas,feminino,BA,5243
2021,Brotas de Macaúbas,masculino,BA,5462
2021,Brumado,feminino,BA,34631
2021,Brumado,masculino,BA,32837
2021,Buerarema,feminino,BA,9259
2021,Buerarema,masculino,BA,9010
2021,Buritirama,feminino,BA,10294
2021,Buritirama,masculino,BA,11080
2021,Caatiba,feminino,BA,2819
