ano,nome_municipio,sexo,uf,populacao
2018,Caiçara do Norte,feminino,RN,3142
2018,Caiçara do Norte,masculino,RN,3395
2018,Caiçara do Rio do Vento,feminino,RN,1868
2018,Caiçara do Rio do Vento,masculino,RN,1784
2018,Caicó,feminino,RN,34750
2018,Caicó,masculino,RN,32804
2018,Campo Redondo,feminino,RN,5585
2018,Campo Redondo,masculino,RN,5557
2018,Canguaretama,feminino,RN,17013
2018,Canguaretama,masculino,RN,16986
2018,Caraúbas,feminino,RN,10540
2018,Caraúbas,masculino,RN,9903
2018,Carnaúba dos Dantas,feminino,RN,4047
2018,Carnaúba dos Dantas,masculino,RN,4072
2018,Carnaubais,feminino,RN,5259
2018,Carnaubais,masculino,RN,5392
2018,Ceará-Mirim,feminino,RN,37178
2018,Ceará-Mirim,masculino,RN,35921
2018,Cerro Corá,feminino,RN,5582
2018,Cerro Corá,masculino,RN,5596
2018,Coronel Ezequiel,feminino,RN,2687
2018,Coronel Ezequiel,masculino,RN,2821
2018,Coronel João Pessoa,feminino,RN,2471
2018,Coronel João Pessoa,masculino,RN,2437
2018,Cruzeta,feminino,RN,4082
2018,Cruzeta,masculino,RN,3932
2018,Currais Novos,feminino,RN,23418
2018,Currais Novos,masculino,RN,21246
2018,Doutor Severiano,feminino,RN,3606
2018,Doutor Severiano,masculino,RN,3474
2018,Parnamirim,feminino,RN,134394
2018,Parnamirim,masculino,RN,121399
2018,Encanto,feminino,RN,2840
2018,Encanto,masculino,RN,2768
2018,Equador,feminino,RN,3021
2018,Equador,masculino,RN,3015
2018,Espírito Santo,feminino,RN,5265
2018,Espírito Santo,masculino,RN,5262
2018,Extremoz,feminino,RN,14189
2018,Extremoz,masculino,RN,14033
2018,Felipe Guerra,feminino,RN,3002
2018,Felipe Guerra,masculino,RN,2970
2018,Fernando Pedroza,feminino,RN,1481
2018,Fernando Pedroza,masculino,RN,1558
2018,Florânia,feminino,RN,4532
2018,Florânia,masculino,RN,4589
2018,Francisco Dantas,feminino,RN,1402
2018,Francisco Dantas,masculino,RN,1434
2018,Frutuoso Gomes,feminino,RN,2098
2018,Frutuoso Gomes,masculino,RN,1997
2018,Galinhos,feminino,RN,1336
2018,Galinhos,masculino,RN,1390
2018,Goianinha,feminino,RN,13118
2018,Goianinha,masculino,RN,12862
2018,Governador Dix-Sept Rosado,feminino,RN,6377
2018,Governador Dix-Sept Rosado,masculino,RN,6620
2018,Grossos,feminino,RN,5040
2018,Grossos,masculino,RN,5262
2018,Guamaré,feminino,RN,7689
2018,Guamaré,masculino,RN,7660
2018,Ielmo Marinho,feminino,RN,6602
2018,Ielmo Marinho,masculino,RN,7026
2018,Ipanguaçu,feminino,RN,7646
2018,Ipanguaçu,masculino,RN,7708
2018,Ipueira,feminino,RN,1142
2018,Ipueira,masculino,RN,1086
2018,Itajá,feminino,RN,3668
2018,Itajá,masculino,RN,3833
2018,Itaú,feminino,RN,2967
2018,Itaú,masculino,RN,2891
2018,Jaçanã,feminino,RN,4551
2018,Jaçanã,masculino,RN,4475
2018,Jandaíra,feminino,RN,3336
2018,Jandaíra,masculino,RN,3527
2018,Janduís,feminino,RN,2694
2018,Janduís,masculino,RN,2595
2018,Boa Saúde,feminino,RN,4882
2018,Boa Saúde,masculino,RN,5205
2018,Japi,feminino,RN,2525
2018,Japi,masculino,RN,2592
2018,Jardim de Angicos,feminino,RN,1280
2018,Jardim de Angicos,masculino,RN,1337
2018,Jardim de Piranhas,feminino,RN,7429
2018,Jardim de Piranhas,masculino,RN,7301
2018,Jardim do Seridó,feminino,RN,6402
2018,Jardim do Seridó,masculino,RN,5993
2018,João Câmara,feminino,RN,17493
2018,João Câmara,masculino,RN,17254
2018,João Dias,feminino,RN,1357
2018,João Dias,masculino,RN,1298
2018,José da Penha,feminino,RN,3118
2018,José da Penha,masculino,RN,2839
2018,Jucurutu,feminino,RN,9144
2018,Jucurutu,masculino,RN,9130
2018,Jundiá,feminino,RN,1877
2018,Jundiá,masculino,RN,1996
2018,Lagoa d'Anta,feminino,RN,3376
2018,Lagoa d'Anta,masculino,RN,3352
2018,Lagoa de Pedras,feminino,RN,3688
2018,Lagoa de Pedras,masculino,RN,3815
2018,Lagoa de Velhos,feminino,RN,1340
2018,Lagoa de Velhos,masculino,RN,1391
2018,Lagoa Nova,feminino,RN,7874
2018,Lagoa Nova,masculino,RN,7603
2018,Lagoa Salgada,feminino,RN,4123
2018,Lagoa Salgada,masculino,RN,4069
2018,Lajes,feminino,RN,5620
2018,Lajes,masculino,RN,5588
2018,Lajes Pintadas,feminino,RN,2351
2018,Lajes Pintadas,masculino,RN,2404
2018,Lucrécia,feminino,RN,1954
2018,Lucrécia,masculino,RN,2012
2018,Luís Gomes,feminino,RN,5122
2018,Luís Gomes,masculino,RN,4964
2018,Macaíba,feminino,RN,40284
2018,Macaíba,masculino,RN,39459
2018,Macau,feminino,RN,16115
2018,Macau,masculino,RN,15469
2018,Major Sales,feminino,RN,1984
2018,Major Sales,masculino,RN,1994
2018,Marcelino Vieira,feminino,RN,4230
2018,Marcelino Vieira,masculino,RN,4128
2018,Martins,feminino,RN,4378
2018,Martins,masculino,RN,4314
2018,Maxaranguape,feminino,RN,5967
2018,Maxaranguape,masculino,RN,6227
2018,Messias Targino,feminino,RN,2266
2018,Messias Targino,masculino,RN,2302
2018,Montanhas,feminino,RN,5773
2018,Montanhas,masculino,RN,5522
2018,Monte Alegre,feminino,RN,11329
2018,Monte Alegre,masculino,RN,10910
2018,Monte das Gameleiras,feminino,RN,1057
2018,Monte das Gameleiras,masculino,RN,1070
2018,Mossoró,feminino,RN,151231
2018,Mossoró,masculino,RN,142845
2018,Natal,feminino,RN,465280
2018,Natal,masculino,RN,412360
2018,Nísia Floresta,feminino,RN,13081
2018,Nísia Floresta,masculino,RN,14179
2018,Nova Cruz,feminino,RN,18814
2018,Nova Cruz,masculino,RN,18419
2018,Olho-d'Água do Borges,feminino,RN,2068
2018,Olho-d'Água do Borges,masculino,RN,2204
2018,Ouro Branco,feminino,RN,2419
2018,Ouro Branco,masculino,RN,2393
2018,Paraná,feminino,RN,2084
2018,Paraná,masculino,RN,2148
2018,Paraú,feminino,RN,1910
2018,Paraú,masculino,RN,1877
2018,Parazinho,feminino,RN,2623
2018,Parazinho,masculino,RN,2578
2018,Parelhas,feminino,RN,10961
2018,Parelhas,masculino,RN,10447
2018,Rio do Fogo,feminino,RN,5270
2018,Rio do Fogo,masculino,RN,5519
2018,Passa e Fica,feminino,RN,6597
2018,Passa e Fica,masculino,RN,6479
2018,Passagem,feminino,RN,1560
2018,Passagem,masculino,RN,1515
2018,Patu,feminino,RN,6426
2018,Patu,masculino,RN,6275
2018,Santa Maria,feminino,RN,2709
2018,Santa Maria,masculino,RN,2771
2018,Pau dos Ferros,feminino,RN,15442
2018,Pau dos Ferros,masculino,RN,14741
2018,Pedra Grande,feminino,RN,1655
2018,Pedra Grande,masculino,RN,1620
2018,Pedra Preta,feminino,RN,1219
2018,Pedra Preta,masculino,RN,1259
2018,Pedro Avelino,feminino,RN,3259
2018,Pedro Avelino,masculino,RN,3521
2018,Pedro Velho,feminino,RN,7329
2018,Pedro Velho,masculino,RN,7438
2018,Pendências,feminino,RN,7501
2018,Pendências,masculino,RN,7483
2018,Pilões,feminino,RN,1910
2018,Pilões,masculino,RN,1896
2018,Poço Branco,feminino,RN,7584
2018,Poço Branco,masculino,RN,7710
2018,Portalegre,feminino,RN,4010
2018,Portalegre,masculino,RN,3817
2018,Porto do Mangue,feminino,RN,3237
2018,Porto do Mangue,masculino,RN,3528
2018,Serra Caiada,feminino,RN,5036
2018,Serra Caiada,masculino,RN,5230
2018,Pureza,feminino,RN,4679
2018,Pureza,masculino,RN,4837
2018,Rafael Fernandes,feminino,RN,2561
2018,Rafael Fernandes,masculino,RN,2506
2018,Rafael Godeiro,feminino,RN,1611
2018,Rafael Godeiro,masculino,RN,1583
2018,Riacho da Cruz,feminino,RN,1757
2018,Riacho da Cruz,masculino,RN,1786
2018,Riacho de Santana,feminino,RN,2098
2018,Riacho de Santana,masculino,RN,2111
2018,Riachuelo,feminino,RN,4001
2018,Riachuelo,masculino,RN,4033
2018,Rodolfo Fernandes,feminino,RN,2294
2018,Rodolfo Fernandes,masculino,RN,2178
2018,Tibau,feminino,RN,2035
2018,Tibau,masculino,RN,2036
2018,Ruy Barbosa,feminino,RN,1747
2018,Ruy Barbosa,masculino,RN,1861
2018,Santa Cruz,feminino,RN,20137
2018,Santa Cruz,masculino,RN,19218
2018,Santana do Matos,feminino,RN,6540
2018,Santana do Matos,masculino,RN,6414
2018,Santana do Seridó,feminino,RN,1320
2018,Santana do Seridó,masculino,RN,1350
2018,Santo Antônio,feminino,RN,12038
2018,Santo Antônio,masculino,RN,11950
2018,São Bento do Norte,feminino,RN,1379
2018,São Bento do Norte,masculino,RN,1399
2018,São Bento do Trairí,feminino,RN,2222
2018,São Bento do Trairí,masculino,RN,2179
2018,São Fernando,feminino,RN,1745
2018,São Fernando,masculino,RN,1828
2018,São Francisco do Oeste,feminino,RN,2090
2018,São Francisco do Oeste,masculino,RN,2110
2018,São Gonçalo do Amarante,feminino,RN,51325
2018,São Gonçalo do Amarante,masculino,RN,49777
2018,São João do Sabugi,feminino,RN,3150
2018,São João do Sabugi,masculino,RN,3029
2018,São José de Mipibu,feminino,RN,21885
2018,São José de Mipibu,masculino,RN,21755
2018,São José do Campestre,feminino,RN,6442
2018,São José do Campestre,masculino,RN,6391
2018,São José do Seridó,feminino,RN,2275
2018,São José do Seridó,masculino,RN,2327
2018,São Miguel,feminino,RN,12165
2018,São Miguel,masculino,RN,11215
2018,São Miguel do Gostoso,feminino,RN,4678
2018,São Miguel do Gostoso,masculino,RN,4853
2018,São Paulo do Potengi,feminino,RN,8835
2018,São Paulo do Potengi,masculino,RN,8601
2018,São Pedro,feminino,RN,2952
2018,São Pedro,masculino,RN,3062
2018,São Rafael,feminino,RN,4017
2018,São Rafael,masculino,RN,4195
2018,São Tomé,feminino,RN,5510
2018,São Tomé,masculino,RN,5547
2018,São Vicente,feminino,RN,3293
2018,São Vicente,masculino,RN,3104
2018,Senador Elói de Souza,feminino,RN,3013
2018,Senador Elói de Souza,masculino,RN,3031
2018,Senador Georgino Avelino,feminino,RN,2215
2018,Senador Georgino Avelino,masculino,RN,2180
2018,Serra de São Bento,feminino,RN,2878
2018,Serra de São Bento,masculino,RN,2896
2018,Serra do Mel,feminino,RN,5642
2018,Serra do Mel,masculino,RN,6148
2018,Serra Negra do Norte,feminino,RN,4022
2018,Serra Negra do Norte,masculino,RN,4043
2018,Serrinha,feminino,RN,2975
2018,Serrinha,masculino,RN,3306
2018,Serrinha dos Pintos,feminino,RN,2394
2018,Serrinha dos Pintos,masculino,RN,2390
2018,Severiano Melo,feminino,RN,1434
2018,Severiano Melo,masculino,RN,1365
2018,Sítio Novo,feminino,RN,2688
2018,Sítio Novo,masculino,RN,2793
2018,Taboleiro Grande,feminino,RN,1253
2018,Taboleiro Grande,masculino,RN,1292
2018,Taipu,feminino,RN,5954
2018,Taipu,masculino,RN,6307
2018,Tangará,feminino,RN,7801
2018,Tangará,masculino,RN,7780
2018,Tenente Ananias,feminino,RN,5229
2018,Tenente Ananias,masculino,RN,5486
2018,Tenente Laurentino Cruz,feminino,RN,2974
2018,Tenente Laurentino Cruz,masculino,RN,2909
2018,Tibau do Sul,feminino,RN,6976
2018,Tibau do Sul,masculino,RN,6940
2018,Timbaúba dos Batistas,feminino,RN,1222
2018,Timbaúba dos Batistas,masculino,RN,1185
2018,Touros,feminino,RN,16278
2018,Touros,masculino,RN,17456
2018,Triunfo Potiguar,feminino,RN,1556
2018,Triunfo Potiguar,masculino,RN,1703
2018,Umarizal,feminino,RN,5415
2018,Umarizal,masculino,RN,5176
2018,Upanema,feminino,RN,7073
2018,Upanema,masculino,RN,7443
2018,Várzea,feminino,RN,2730
2018,Várzea,masculino,RN,2755
2018,Venha-Ver,feminino,RN,2018
2018,Venha-Ver,masculino,RN,2131
2018,Vera Cruz,feminino,RN,6218
2018,Vera Cruz,masculino,RN,6105
2018,Viçosa,feminino,RN,878
2018,Viçosa,masculino,RN,834
2018,Vila Flor,feminino,RN,1534
2018,Vila Flor,masculino,RN,1612
2018,Água Branca,feminino,PB,5028
2018,Água Branca,masculino,PB,5133
2018,Aguiar,feminino,PB,2851
2018,Aguiar,masculino,PB,2720
2018,Alagoa Grande,feminino,PB,14709
2018,Alagoa Grande,masculino,PB,13914
2018,Alagoa Nova,feminino,PB,10419
2018,Alagoa Nova,masculino,PB,10170
2018,Alagoinha,feminino,PB,7288
2018,Alagoinha,masculino,PB,7079
2018,Alcantil,feminino,PB,2731
2018,Alcantil,masculino,PB,2742
2018,Algodão de Jandaíra,feminino,PB,1204
2018,Algodão de Jandaíra,masculino,PB,1284
2018,Alhandra,feminino,PB,9992
2018,Alhandra,masculino,PB,9399
2018,São João do Rio do Peixe,feminino,PB,9190
2018,São João do Rio do Peixe,masculino,PB,8751
2018,Amparo,feminino,PB,1123
2018,Amparo,masculino,PB,1104
2018,Aparecida,feminino,PB,4198
2018,Aparecida,masculino,PB,4139
2018,Araçagi,feminino,PB,8618
2018,Araçagi,masculino,PB,8461
2018,Arara,feminino,PB,6988
2018,Arara,masculino,PB,6450
2018,Araruna,feminino,PB,10337
2018,Araruna,masculino,PB,9878
2018,Areia,feminino,PB,11748
2018,Areia,masculino,PB,11230
2018,Areia de Baraúnas,feminino,PB,1059
2018,Areia de Baraúnas,masculino,PB,1081
2018,Areial,feminino,PB,3640
2018,Areial,masculino,PB,3295
2018,Aroeiras,feminino,PB,9973
2018,Aroeiras,masculino,PB,9217
2018,Assunção,feminino,PB,1932
2018,Assunção,masculino,PB,1938
2018,Baía da Traição,feminino,PB,4460
2018,Baía da Traição,masculino,PB,4473
2018,Bananeiras,feminino,PB,10756
2018,Bananeiras,masculino,PB,10454
2018,Baraúna,feminino,PB,2446
2018,Baraúna,masculino,PB,2385
2018,Barra de Santana,feminino,PB,4117
2018,Barra de Santana,masculino,PB,4132
2018,Barra de Santa Rosa,feminino,PB,7632
2018,Barra de Santa Rosa,masculino,PB,7636
2018,Barra de São Miguel,feminino,PB,2782
2018,Barra de São Miguel,masculino,PB,3157
2018,Bayeux,feminino,PB,50762
2018,Bayeux,masculino,PB,45788
2018,Belém,feminino,PB,9047
2018,Belém,masculino,PB,8593
2018,Belém do Brejo do Cruz,feminino,PB,3639
2018,Belém do Brejo do Cruz,masculino,PB,3696
2018,Bernardino Batista,feminino,PB,1745
2018,Bernardino Batista,masculino,PB,1648
2018,Boa Ventura,feminino,PB,2677
2018,Boa Ventura,masculino,PB,2746
2018,Boa Vista,feminino,PB,3541
2018,Boa Vista,masculino,PB,3431
2018,Bom Jesus,feminino,PB,1280
2018,Bom Jesus,masculino,PB,1267
2018,Bom Sucesso,feminino,PB,2535
2018,Bom Sucesso,masculino,PB,2459
2018,Bonito de Santa Fé,feminino,PB,5923
2018,Bonito de Santa Fé,masculino,PB,5874
2018,Boqueirão,feminino,PB,8962
2018,Boqueirão,masculino,PB,8789
2018,Igaracy,feminino,PB,3149
2018,Igaracy,masculino,PB,3037
2018,Borborema,feminino,PB,2698
2018,Borborema,masculino,PB,2697
2018,Brejo do Cruz,feminino,PB,7110
2018,Brejo do Cruz,masculino,PB,6883
2018,Brejo dos Santos,feminino,PB,3239
2018,Brejo dos Santos,masculino,PB,3194
2018,Caaporã,feminino,PB,11067
2018,Caaporã,masculino,PB,10631
2018,Cabaceiras,feminino,PB,2754
2018,Cabaceiras,masculino,PB,2749
2018,Cabedelo,feminino,PB,35221
2018,Cabedelo,masculino,PB,31459
2018,Cachoeira dos Índios,feminino,PB,5042
2018,Cachoeira dos Índios,masculino,PB,5140
2018,Cacimba de Areia,feminino,PB,1893
2018,Cacimba de Areia,masculino,PB,1836
2018,Cacimba de Dentro,feminino,PB,8675
2018,Cacimba de Dentro,masculino,PB,8484
2018,Cacimbas,feminino,PB,3722
2018,Cacimbas,masculino,PB,3423
2018,Caiçara,feminino,PB,3628
2018,Caiçara,masculino,PB,3664
2018,Cajazeiras,feminino,PB,32148
2018,Cajazeiras,masculino,PB,29628
2018,Cajazeirinhas,feminino,PB,1545
2018,Cajazeirinhas,masculino,PB,1636
2018,Caldas Brandão,feminino,PB,2978
2018,Caldas Brandão,masculino,PB,3004
2018,Camalaú,feminino,PB,3044
2018,Camalaú,masculino,PB,2950
2018,Campina Grande,feminino,PB,215353
2018,Campina Grande,masculino,PB,192119
2018,Capim,feminino,PB,3255
2018,Capim,masculino,PB,3169
2018,Caraúbas,feminino,PB,2044
2018,Caraúbas,masculino,PB,2096
2018,Carrapateira,feminino,PB,1233
2018,Carrapateira,masculino,PB,1398
2018,Casserengue,feminino,PB,3719
2018,Casserengue,masculino,PB,3712
2018,Catingueira,feminino,PB,2450
2018,Catingueira,masculino,PB,2479
2018,Catolé do Rocha,feminino,PB,15581
2018,Catolé do Rocha,masculino,PB,14762
2018,Caturité,feminino,PB,2346
2018,Caturité,masculino,PB,2461
2018,Conceição,feminino,PB,9490
2018,Conceição,masculino,PB,9414
2018,Condado,feminino,PB,3414
2018,Condado,masculino,PB,3235
2018,Conde,feminino,PB,12180
2018,Conde,masculino,PB,12143
2018,Congo,feminino,PB,2387
2018,Congo,masculino,PB,2398
2018,Coremas,feminino,PB,7839
2018,Coremas,masculino,PB,7584
2018,Coxixola,feminino,PB,925
2018,Coxixola,masculino,PB,982
2018,Cruz do Espírito Santo,feminino,PB,8828
2018,Cruz do Espírito Santo,masculino,PB,8538
2018,Cubati,feminino,PB,3896
2018,Cubati,masculino,PB,3867
2018,Cuité,feminino,PB,10357
2018,Cuité,masculino,PB,9986
2018,Cuitegi,feminino,PB,3501
2018,Cuitegi,masculino,PB,3322
2018,Cuité de Mamanguape,feminino,PB,3212
2018,Cuité de Mamanguape,masculino,PB,3137
2018,Curral de Cima,feminino,PB,2595
2018,Curral de Cima,masculino,PB,2647
2018,Curral Velho,feminino,PB,1227
2018,Curral Velho,masculino,PB,1294
2018,Damião,feminino,PB,2629
2018,Damião,masculino,PB,2660
2018,Desterro,feminino,PB,4274
2018,Desterro,masculino,PB,4005
2018,Vista Serrana,feminino,PB,1811
2018,Vista Serrana,masculino,PB,1962
2018,Diamante,feminino,PB,3246
2018,Diamante,masculino,PB,3329
2018,Dona Inês,feminino,PB,5204
2018,Dona Inês,masculino,PB,5225
2018,Duas Estradas,feminino,PB,1812
2018,Duas Estradas,masculino,PB,1798
2018,Emas,feminino,PB,1752
2018,Emas,masculino,PB,1753
2018,Esperança,feminino,PB,16938
2018,Esperança,masculino,PB,16065
2018,Fagundes,feminino,PB,5679
2018,Fagundes,masculino,PB,5676
2018,Frei Martinho,feminino,PB,1508
2018,Frei Martinho,masculino,PB,1482
2018,Gado Bravo,feminino,PB,4321
2018,Gado Bravo,masculino,PB,4127
2018,Guarabira,feminino,PB,30191
2018,Guarabira,masculino,PB,28301
2018,Gurinhém,feminino,PB,7092
2018,Gurinhém,masculino,PB,7039
2018,Gurjão,feminino,PB,1735
2018,Gurjão,masculino,PB,1668
2018,Ibiara,feminino,PB,2967
2018,Ibiara,masculino,PB,2989
2018,Imaculada,feminino,PB,5810
2018,Imaculada,masculino,PB,5980
2018,Ingá,feminino,PB,9417
2018,Ingá,masculino,PB,8684
2018,Itabaiana,feminino,PB,12625
2018,Itabaiana,masculino,PB,11912
2018,Itaporanga,feminino,PB,12532
2018,Itaporanga,masculino,PB,12121
2018,Itapororoca,feminino,PB,9184
2018,Itapororoca,masculino,PB,9317
2018,Itatuba,feminino,PB,5412
2018,Itatuba,masculino,PB,5389
2018,Jacaraú,feminino,PB,7311
2018,Jacaraú,masculino,PB,7038
2018,Jericó,feminino,PB,3954
2018,Jericó,masculino,PB,3778
2018,João Pessoa,feminino,PB,428239
2018,João Pessoa,masculino,PB,372084
2018,Juarez Távora,feminino,PB,4017
2018,Juarez Távora,masculino,PB,3879
2018,Juazeirinho,feminino,PB,9048
2018,Juazeirinho,masculino,PB,8993
2018,Junco do Seridó,feminino,PB,3568
2018,Junco do Seridó,masculino,PB,3536
2018,Juripiranga,feminino,PB,5365
2018,Juripiranga,masculino,PB,5352
2018,Juru,feminino,PB,4907
2018,Juru,masculino,PB,4979
2018,Lagoa,feminino,PB,2379
2018,Lagoa,masculino,PB,2300
2018,Lagoa de Dentro,feminino,PB,3879
2018,Lagoa de Dentro,masculino,PB,3764
2018,Lagoa Seca,feminino,PB,13985
2018,Lagoa Seca,masculino,PB,13400
2018,Lastro,feminino,PB,1364
2018,Lastro,masculino,PB,1385
2018,Livramento,feminino,PB,3732
2018,Livramento,masculino,PB,3639
2018,Logradouro,feminino,PB,2162
2018,Logradouro,masculino,PB,2132
2018,Lucena,feminino,PB,6581
2018,Lucena,masculino,PB,6363
2018,Mãe d'Água,feminino,PB,2035
2018,Mãe d'Água,masculino,PB,1985
2018,Malta,feminino,PB,2998
2018,Malta,masculino,PB,2768
2018,Mamanguape,feminino,PB,22793
2018,Mamanguape,masculino,PB,21864
2018,Manaíra,feminino,PB,5536
2018,Manaíra,masculino,PB,5556
2018,Marcação,feminino,PB,4160
2018,Marcação,masculino,PB,4300
2018,Mari,feminino,PB,11130
2018,Mari,masculino,PB,10678
2018,Marizópolis,feminino,PB,3386
2018,Marizópolis,masculino,PB,3179
2018,Massaranduba,feminino,PB,7076
2018,Massaranduba,masculino,PB,6666
2018,Mataraca,feminino,PB,4216
2018,Mataraca,masculino,PB,4111
2018,Matinhas,feminino,PB,2283
2018,Matinhas,masculino,PB,2233
2018,Mato Grosso,feminino,PB,1436
2018,Mato Grosso,masculino,PB,1453
2018,Maturéia,feminino,PB,3329
2018,Maturéia,masculino,PB,3177
2018,Mogeiro,feminino,PB,6891
2018,Mogeiro,masculino,PB,6417
2018,Montadas,feminino,PB,2816
2018,Montadas,masculino,PB,2782
2018,Monte Horebe,feminino,PB,2393
2018,Monte Horebe,masculino,PB,2396
2018,Monteiro,feminino,PB,17111
2018,Monteiro,masculino,PB,15896
2018,Mulungu,feminino,PB,5035
2018,Mulungu,masculino,PB,4843
2018,Natuba,feminino,PB,5278
2018,Natuba,masculino,PB,5180
2018,Nazarezinho,feminino,PB,3684
2018,Nazarezinho,masculino,PB,3628
2018,Nova Floresta,feminino,PB,5476
2018,Nova Floresta,masculino,PB,5175
2018,Nova Olinda,feminino,PB,2990
2018,Nova Olinda,masculino,PB,2988
2018,Nova Palmeira,feminino,PB,2428
2018,Nova Palmeira,masculino,PB,2412
2018,Olho d'Água,feminino,PB,3382
2018,Olho d'Água,masculino,PB,3210
2018,Olivedos,feminino,PB,1923
2018,Olivedos,masculino,PB,1989
2018,Ouro Velho,feminino,PB,1504
2018,Ouro Velho,masculino,PB,1529
2018,Parari,feminino,PB,879
2018,Parari,masculino,PB,907
2018,Passagem,feminino,PB,1228
2018,Passagem,masculino,PB,1174
2018,Patos,feminino,PB,56227
2018,Patos,masculino,PB,50757
2018,Paulista,feminino,PB,6201
2018,Paulista,masculino,PB,6059
2018,Pedra Branca,feminino,PB,1918
2018,Pedra Branca,masculino,PB,1882
2018,Pedra Lavrada,feminino,PB,3957
2018,Pedra Lavrada,masculino,PB,3809
2018,Pedras de Fogo,feminino,PB,14387
2018,Pedras de Fogo,masculino,PB,14002
2018,Piancó,feminino,PB,8329
2018,Piancó,masculino,PB,7709
2018,Picuí,feminino,PB,9497
2018,Picuí,masculino,PB,9209
2018,Pilar,feminino,PB,6028
2018,Pilar,masculino,PB,5827
2018,Pilões,feminino,PB,3344
2018,Pilões,masculino,PB,3336
2018,Pilõezinhos,feminino,PB,2608
2018,Pilõezinhos,masculino,PB,2497
2018,Pirpirituba,feminino,PB,5261
2018,Pirpirituba,masculino,PB,5311
2018,Pitimbu,feminino,PB,9440
2018,Pitimbu,masculino,PB,9464
2018,Pocinhos,feminino,PB,9283
2018,Pocinhos,masculino,PB,9146
2018,Poço Dantas,feminino,PB,1869
2018,Poço Dantas,masculino,PB,1908
2018,Poço de José de Moura,feminino,PB,2253
2018,Poço de José de Moura,masculino,PB,2023
2018,Pombal,feminino,PB,17071
2018,Pombal,masculino,PB,15678
2018,Prata,feminino,PB,2088
2018,Prata,masculino,PB,2053
2018,Princesa Isabel,feminino,PB,11721
2018,Princesa Isabel,masculino,PB,11494
2018,Puxinanã,feminino,PB,6975
2018,Puxinanã,masculino,PB,6655
2018,Queimadas,feminino,PB,22610
2018,Queimadas,masculino,PB,21307
2018,Quixabá,feminino,PB,907
2018,Quixabá,masculino,PB,1022
2018,Remígio,feminino,PB,10089
2018,Remígio,masculino,PB,9251
2018,Pedro Régis,feminino,PB,3046
2018,Pedro Régis,masculino,PB,3018
2018,Riachão,feminino,PB,1832
2018,Riachão,masculino,PB,1732
2018,Riachão do Bacamarte,feminino,PB,2296
2018,Riachão do Bacamarte,masculino,PB,2204
2018,Riachão do Poço,feminino,PB,2217
2018,Riachão do Poço,masculino,PB,2260
2018,Riacho de Santo Antônio,feminino,PB,978
2018,Riacho de Santo Antônio,masculino,PB,973
2018,Riacho dos Cavalos,feminino,PB,4202
2018,Riacho dos Cavalos,masculino,PB,4385
2018,Rio Tinto,feminino,PB,12255
2018,Rio Tinto,masculino,PB,11833
2018,Salgadinho,feminino,PB,1903
2018,Salgadinho,masculino,PB,2016
2018,Salgado de São Félix,feminino,PB,6243
2018,Salgado de São Félix,masculino,PB,5906
2018,Santa Cecília,feminino,PB,3222
2018,Santa Cecília,masculino,PB,3352
2018,Santa Cruz,feminino,PB,3230
2018,Santa Cruz,masculino,PB,3355
2018,Santa Helena,feminino,PB,2978
2018,Santa Helena,masculino,PB,2929
2018,Santa Inês,feminino,PB,1736
2018,Santa Inês,masculino,PB,1861
2018,Santa Luzia,feminino,PB,7927
2018,Santa Luzia,masculino,PB,7409
2018,Santana de Mangueira,feminino,PB,2577
2018,Santana de Mangueira,masculino,PB,2621
2018,Santana dos Garrotes,feminino,PB,3651
2018,Santana dos Garrotes,masculino,PB,3426
2018,Joca Claudino,feminino,PB,1392
2018,Joca Claudino,masculino,PB,1293
2018,Santa Rita,feminino,PB,70707
2018,Santa Rita,masculino,PB,65100
2018,Santa Teresinha,feminino,PB,2358
2018,Santa Teresinha,masculino,PB,2227
2018,Santo André,feminino,PB,1247
2018,Santo André,masculino,PB,1285
2018,São Bento,feminino,PB,17156
2018,São Bento,masculino,PB,16640
2018,São Bentinho,feminino,PB,2326
2018,São Bentinho,masculino,PB,2166
2018,São Domingos do Cariri,feminino,PB,1296
2018,São Domingos do Cariri,masculino,PB,1285
2018,São Domingos,feminino,PB,1555
2018,São Domingos,masculino,PB,1532
2018,São Francisco,feminino,PB,1735
2018,São Francisco,masculino,PB,1636
2018,São João do Cariri,feminino,PB,2196
2018,São João do Cariri,masculino,PB,2117
2018,São João do Tigre,feminino,PB,2139
2018,São João do Tigre,masculino,PB,2291
2018,São José da Lagoa Tapada,feminino,PB,3940
2018,São José da Lagoa Tapada,masculino,PB,3740
2018,São José de Caiana,feminino,PB,3024
2018,São José de Caiana,masculino,PB,3231
2018,São José de Espinharas,feminino,PB,2236
2018,São José de Espinharas,masculino,PB,2429
2018,São José dos Ramos,feminino,PB,3000
2018,São José dos Ramos,masculino,PB,2915
2018,São José de Piranhas,feminino,PB,10041
2018,São José de Piranhas,masculino,PB,10012
2018,São José de Princesa,feminino,PB,1932
2018,São José de Princesa,masculino,PB,1976
2018,São José do Bonfim,feminino,PB,1744
2018,São José do Bonfim,masculino,PB,1782
2018,São José do Brejo do Cruz,feminino,PB,887
2018,São José do Brejo do Cruz,masculino,PB,904
2018,São José do Sabugi,feminino,PB,2042
2018,São José do Sabugi,masculino,PB,2092
